timestamp,server_id,cpu,memory,disk,temperature,health,status,max_memory,max_cpu,target_temp,auto_restart,net_up_speed,net_down_speed,power_watts,fan_rpm,latency
2026-01-14 10:47:41,1,0,0,80.51,20,98.5,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:47:41,2,100.0,100.0,70.07,66.76,96.5,running,100.0,100.0,40.0,False,199.1,236.2,398.6,4181,82.9
2026-01-14 10:47:41,3,100.0,97.86,82.61,66.63,93.0,running,100.0,100.0,40.0,False,180.8,282.8,400.9,4285,88.4
2026-01-14 10:47:41,4,0,0,47.85,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:47:41,5,97.8,98.51,66.83,67.05,90.0,running,100.0,100.0,40.0,False,206.0,279.9,393.7,4295,81.0
2026-01-14 10:47:41,6,0,0,41.89,20,99.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:47:41,7,98.7,99.47,70.49,65.07,87.0,running,100.0,100.0,40.0,False,188.1,234.2,392.5,4265,81.0
2026-01-14 10:47:41,8,100.0,100.0,46.85,67.48,87.5,running,100.0,100.0,40.0,False,200.8,189.4,398.7,4306,85.3
2026-01-14 10:47:41,9,0,0,58.8,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:47:41,10,95.92,100.0,74.9,66.01,89.5,running,100.0,100.0,40.0,False,176.6,250.0,387.1,4289,82.1
2026-01-14 10:47:46,1,0,0,80.51,20,98.5,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:47:46,2,100.0,100.0,70.42,66.04,96.0,running,100.0,100.0,40.0,False,206.6,276.4,395.1,4193,87.2
2026-01-14 10:47:46,3,100.0,97.74,83.06,65.97,92.5,running,100.0,100.0,40.0,False,212.5,289.8,402.8,4287,90.3
2026-01-14 10:47:46,4,0,0,47.85,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:47:46,5,95.46,97.74,67.1,66.7,90.0,running,100.0,100.0,40.0,False,190.6,199.6,387.2,4299,84.5
2026-01-14 10:47:46,6,0,0,41.89,20,99.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:47:46,7,100.0,99.04,70.78,64.73,86.5,running,100.0,100.0,40.0,False,185.0,230.4,400.7,4262,83.7
2026-01-14 10:47:46,8,93.53,99.41,46.99,67.25,87.5,running,100.0,100.0,40.0,False,168.7,254.8,386.8,4312,84.3
2026-01-14 10:47:46,9,0,0,58.8,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:47:46,10,100.0,100.0,75.29,66.57,89.0,running,100.0,100.0,40.0,False,202.6,249.9,404.0,4293,87.6
2026-01-14 10:47:51,1,0,0,80.51,20,98.5,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:47:51,2,100.0,100.0,70.78,66.0,95.5,running,100.0,100.0,40.0,False,198.6,197.4,399.7,4204,79.9
2026-01-14 10:47:51,3,100.0,100.0,83.51,66.59,92.0,running,100.0,100.0,40.0,False,212.9,224.5,396.3,4291,85.9
2026-01-14 10:47:51,4,0,0,47.85,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:47:51,5,94.57,100.0,67.37,65.71,90.0,running,100.0,100.0,40.0,False,182.5,246.5,385.9,4298,81.3
2026-01-14 10:47:51,6,0,0,41.89,20,99.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:47:51,7,95.54,100.0,71.07,64.29,86.5,running,100.0,100.0,40.0,False,204.6,262.9,389.9,4257,85.6
2026-01-14 10:47:51,8,100.0,100.0,47.13,66.42,87.0,running,100.0,100.0,40.0,False,203.9,291.8,397.2,4313,82.3
2026-01-14 10:47:51,9,0,0,58.8,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:47:51,10,100.0,98.39,75.67,66.34,88.5,running,100.0,100.0,40.0,False,193.2,239.7,397.4,4295,88.6
2026-01-14 10:47:56,1,0,0,80.51,20,98.5,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:47:56,2,100.0,100.0,71.13,65.39,95.0,running,100.0,100.0,40.0,False,203.2,272.0,399.2,4210,88.1
2026-01-14 10:47:56,3,100.0,99.15,83.96,67.03,91.5,running,100.0,100.0,40.0,False,185.5,223.3,398.5,4297,79.6
2026-01-14 10:47:56,4,0,0,47.85,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:47:56,5,94.37,98.44,67.63,65.48,90.0,running,100.0,100.0,40.0,False,196.9,271.3,388.5,4295,83.4
2026-01-14 10:47:56,6,0,0,41.89,20,99.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:47:56,7,100.0,100.0,71.36,65.34,86.0,running,100.0,100.0,40.0,False,195.6,216.2,401.7,4258,85.3
2026-01-14 10:47:56,8,100.0,100.0,47.28,66.36,86.5,running,100.0,100.0,40.0,False,185.9,243.7,403.6,4313,88.1
2026-01-14 10:47:56,9,0,0,58.8,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:47:56,10,96.03,97.65,76.06,66.02,88.5,running,100.0,100.0,40.0,False,194.3,195.0,393.7,4295,82.7
2026-01-14 10:48:01,1,0,0,80.51,20,98.5,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:01,2,100.0,100.0,71.48,64.95,94.5,running,100.0,100.0,40.0,False,181.6,200.9,402.4,4214,85.8
2026-01-14 10:48:01,3,99.35,100.0,84.41,67.26,91.0,running,100.0,100.0,40.0,False,202.2,180.6,403.1,4303,77.6
2026-01-14 10:48:01,4,0,0,47.85,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:01,5,97.09,100.0,67.9,65.06,90.0,running,100.0,100.0,40.0,False,204.2,226.0,397.1,4291,80.8
2026-01-14 10:48:01,6,0,0,41.89,20,99.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:01,7,100.0,98.87,71.66,65.02,85.5,running,100.0,100.0,40.0,False,208.0,257.7,397.4,4258,87.9
2026-01-14 10:48:01,8,93.02,100.0,47.42,66.07,86.5,running,100.0,100.0,40.0,False,205.2,263.7,382.1,4312,80.3
2026-01-14 10:48:01,9,0,0,58.8,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:01,10,92.98,100.0,76.44,65.09,88.5,running,100.0,100.0,40.0,False,181.2,176.4,379.5,4291,84.8
2026-01-14 10:48:06,1,0,0,80.51,20,98.5,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:06,2,100.0,100.0,71.84,65.55,94.0,running,100.0,100.0,40.0,False,195.1,251.9,402.8,4220,87.3
2026-01-14 10:48:06,3,98.32,100.0,84.86,67.55,90.5,running,100.0,100.0,40.0,False,200.6,274.1,392.6,4311,86.5
2026-01-14 10:48:06,4,0,0,47.85,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:06,5,100.0,98.72,68.17,66.1,89.5,running,100.0,100.0,40.0,False,204.6,294.3,394.7,4292,83.1
2026-01-14 10:48:06,6,0,0,41.89,20,99.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:06,7,100.0,97.21,71.95,66.39,85.0,running,100.0,100.0,40.0,False,195.8,263.7,399.0,4264,86.1
2026-01-14 10:48:06,8,96.68,100.0,47.56,65.75,86.5,running,100.0,100.0,40.0,False,177.4,261.7,389.7,4310,80.8
2026-01-14 10:48:06,9,0,0,58.8,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:06,10,98.45,99.64,76.83,65.54,88.0,running,100.0,100.0,40.0,False,183.5,244.6,392.3,4290,86.9
2026-01-14 10:48:11,1,0,0,80.51,20,98.5,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:11,2,100.0,99.16,72.19,66.34,93.5,running,100.0,100.0,40.0,False,202.6,269.5,400.1,4230,88.6
2026-01-14 10:48:11,3,100.0,100.0,85.31,68.17,90.0,running,100.0,100.0,40.0,False,192.6,180.2,396.0,4320,79.1
2026-01-14 10:48:11,4,0,0,47.85,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:11,5,100.0,100.0,68.44,66.87,89.0,running,100.0,100.0,40.0,False,207.7,239.3,403.6,4297,83.7
2026-01-14 10:48:11,6,0,0,41.89,20,99.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:11,7,100.0,100.0,72.24,65.56,84.5,running,100.0,100.0,40.0,False,180.1,276.7,397.7,4265,86.3
2026-01-14 10:48:11,8,99.02,97.23,47.7,65.4,86.0,running,100.0,100.0,40.0,False,213.0,228.7,396.6,4306,83.7
2026-01-14 10:48:11,9,0,0,58.8,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:11,10,100.0,100.0,77.21,66.58,87.5,running,100.0,100.0,40.0,False,211.6,289.1,399.5,4294,90.3
2026-01-14 10:48:16,1,0,0,80.51,20,98.5,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:16,2,97.4,99.21,72.55,65.29,93.5,running,100.0,100.0,40.0,False,175.0,194.0,391.9,4233,85.4
2026-01-14 10:48:16,3,100.0,100.0,85.76,68.5,89.5,running,100.0,100.0,40.0,False,204.5,198.3,398.3,4331,83.5
2026-01-14 10:48:16,4,0,0,47.85,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:16,5,100.0,100.0,68.71,67.34,88.5,running,100.0,100.0,40.0,False,207.0,242.7,400.2,4304,81.7
2026-01-14 10:48:16,6,0,0,41.89,20,99.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:16,7,97.66,100.0,72.54,66.6,84.5,running,100.0,100.0,40.0,False,202.1,264.6,393.9,4272,80.2
2026-01-14 10:48:16,8,96.13,100.0,47.85,64.89,86.0,running,100.0,100.0,40.0,False,181.3,264.3,389.7,4299,87.0
2026-01-14 10:48:16,9,0,0,58.8,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:16,10,100.0,100.0,77.6,66.44,87.0,running,100.0,100.0,40.0,False,192.9,180.8,402.7,4296,87.4
2026-01-14 10:48:21,1,0,0,80.51,20,98.5,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:21,2,97.2,97.68,72.9,66.17,93.5,running,100.0,100.0,40.0,False,193.3,267.9,389.0,4241,88.7
2026-01-14 10:48:21,3,99.96,100.0,86.21,67.4,89.0,running,100.0,100.0,40.0,False,190.1,219.9,400.9,4335,87.2
2026-01-14 10:48:21,4,0,0,47.85,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:21,5,100.0,99.62,68.98,68.02,88.0,running,100.0,100.0,40.0,False,180.4,186.8,403.5,4314,87.7
2026-01-14 10:48:21,6,0,0,41.89,20,99.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:21,7,99.43,98.56,72.83,67.04,84.0,running,100.0,100.0,40.0,False,185.9,285.9,398.7,4280,81.0
2026-01-14 10:48:21,8,94.03,100.0,47.99,64.53,86.0,running,100.0,100.0,40.0,False,177.3,223.6,383.0,4292,79.0
2026-01-14 10:48:21,9,0,0,58.8,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:21,10,100.0,100.0,77.98,67.44,86.5,running,100.0,100.0,40.0,False,185.1,280.6,400.4,4304,85.5
2026-01-14 10:48:26,1,0,0,80.51,20,98.5,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:26,2,100.0,95.9,73.25,66.37,93.0,running,100.0,100.0,40.0,False,199.5,234.5,396.2,4248,81.4
2026-01-14 10:48:26,3,99.69,98.21,86.66,67.82,88.5,running,100.0,100.0,40.0,False,212.8,290.0,394.6,4340,84.6
2026-01-14 10:48:26,4,0,0,47.85,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:26,5,100.0,100.0,69.25,68.59,87.5,running,100.0,100.0,40.0,False,197.7,219.9,403.9,4325,84.3
2026-01-14 10:48:26,6,0,0,41.89,20,99.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:26,7,100.0,100.0,73.12,66.13,83.5,running,100.0,100.0,40.0,False,194.1,295.8,404.9,4282,91.3
2026-01-14 10:48:26,8,100.0,99.87,48.13,65.6,85.5,running,100.0,100.0,40.0,False,215.4,185.3,397.8,4291,85.2
2026-01-14 10:48:26,9,0,0,58.8,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:26,10,100.0,100.0,78.37,66.27,86.0,running,100.0,100.0,40.0,False,207.7,181.5,399.8,4305,82.8
2026-01-14 10:48:31,1,0,0,80.51,20,98.5,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:31,2,100.0,97.9,73.61,66.58,92.5,running,100.0,100.0,40.0,False,198.5,277.5,399.9,4256,84.2
2026-01-14 10:48:31,3,96.01,100.0,87.11,66.72,88.5,running,100.0,100.0,40.0,False,208.1,241.5,393.3,4340,81.9
2026-01-14 10:48:31,4,0,0,47.85,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:31,5,100.0,100.0,69.52,67.79,87.0,running,100.0,100.0,40.0,False,213.1,193.3,398.0,4332,87.3
2026-01-14 10:48:31,6,0,0,41.89,20,99.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:31,7,100.0,100.0,73.41,65.83,83.0,running,100.0,100.0,40.0,False,208.7,285.8,396.5,4283,84.4
2026-01-14 10:48:31,8,100.0,100.0,48.27,65.04,85.0,running,100.0,100.0,40.0,False,193.3,201.4,404.0,4287,87.4
2026-01-14 10:48:31,9,0,0,58.8,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:31,10,100.0,98.94,78.75,66.23,85.5,running,100.0,100.0,40.0,False,210.5,253.4,399.9,4305,88.3
2026-01-14 10:48:36,1,0,0,80.51,20,98.5,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:36,2,97.01,100.0,73.96,66.94,92.5,running,100.0,100.0,40.0,False,178.2,279.5,388.6,4265,87.6
2026-01-14 10:48:36,3,100.0,100.0,87.56,66.95,88.0,running,100.0,100.0,40.0,False,196.5,236.9,404.1,4341,79.9
2026-01-14 10:48:36,4,0,0,47.85,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:36,5,100.0,100.0,69.79,66.56,86.5,running,100.0,100.0,40.0,False,205.2,253.9,400.1,4331,88.3
2026-01-14 10:48:36,6,0,0,41.89,20,99.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:36,7,100.0,100.0,73.71,66.9,82.5,running,100.0,100.0,40.0,False,211.3,234.6,403.2,4289,87.1
2026-01-14 10:48:36,8,100.0,100.0,48.42,66.43,84.5,running,100.0,100.0,40.0,False,199.7,287.5,400.5,4290,86.2
2026-01-14 10:48:36,9,0,0,58.8,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:36,10,100.0,99.93,79.14,65.62,85.0,running,100.0,100.0,40.0,False,200.2,221.1,396.4,4303,83.8
2026-01-14 10:48:41,1,0,0,80.51,20,98.5,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:41,2,96.69,100.0,74.32,66.12,92.5,running,100.0,100.0,40.0,False,179.3,241.9,395.7,4269,87.8
2026-01-14 10:48:41,3,100.0,100.0,88.01,66.81,87.5,running,100.0,100.0,40.0,False,210.5,257.1,399.5,4340,85.0
2026-01-14 10:48:41,4,0,0,47.85,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:41,5,100.0,98.15,70.06,66.37,86.0,running,100.0,100.0,40.0,False,186.9,235.0,397.1,4330,80.6
2026-01-14 10:48:41,6,0,0,41.89,20,99.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:41,7,100.0,99.2,74.0,67.19,82.0,running,100.0,100.0,40.0,False,213.7,278.9,395.5,4296,83.1
2026-01-14 10:48:41,8,100.0,100.0,48.56,66.29,84.0,running,100.0,100.0,40.0,False,190.8,232.3,397.4,4293,81.3
2026-01-14 10:48:41,9,0,0,58.8,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:41,10,100.0,100.0,79.52,65.12,84.5,running,100.0,100.0,40.0,False,199.5,218.6,399.5,4298,82.2
2026-01-14 10:48:46,1,0,0,80.51,20,98.5,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:46,2,100.0,100.0,74.67,65.68,92.0,running,100.0,100.0,40.0,False,188.8,266.0,402.5,4271,80.9
2026-01-14 10:48:46,3,100.0,100.0,88.46,66.42,87.0,running,100.0,100.0,40.0,False,192.8,283.1,398.5,4338,88.4
2026-01-14 10:48:46,4,0,0,47.85,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:46,5,100.0,100.0,70.33,66.33,85.5,running,100.0,100.0,40.0,False,189.6,189.8,399.6,4329,81.1
2026-01-14 10:48:46,6,0,0,41.89,20,99.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:46,7,99.99,99.4,74.29,66.49,81.5,running,100.0,100.0,40.0,False,195.7,233.7,404.6,4299,84.4
2026-01-14 10:48:46,8,100.0,97.86,48.7,67.05,83.5,running,100.0,100.0,40.0,False,201.1,255.4,395.2,4299,81.0
2026-01-14 10:48:46,9,0,0,58.8,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:46,10,100.0,100.0,79.91,65.97,84.0,running,100.0,100.0,40.0,False,184.5,283.3,396.6,4298,86.8
2026-01-14 10:48:51,1,0,0,80.51,20,98.5,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:51,2,97.3,99.68,75.02,65.76,92.0,running,100.0,100.0,40.0,False,183.7,225.6,392.5,4272,79.5
2026-01-14 10:48:51,3,100.0,100.0,88.9,67.05,86.5,running,100.0,100.0,40.0,False,200.8,202.1,399.3,4340,84.9
2026-01-14 10:48:51,4,0,0,47.85,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:51,5,100.0,100.0,70.6,65.54,85.0,running,100.0,100.0,40.0,False,183.8,200.6,399.4,4323,81.8
2026-01-14 10:48:51,6,0,0,41.89,20,99.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:51,7,100.0,100.0,74.58,67.06,81.0,running,100.0,100.0,40.0,False,215.6,268.6,403.0,4304,87.6
2026-01-14 10:48:51,8,95.25,98.99,48.84,66.15,83.5,running,100.0,100.0,40.0,False,208.4,240.7,383.4,4299,79.4
2026-01-14 10:48:51,9,0,0,58.8,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:51,10,100.0,99.49,80.29,66.76,83.5,running,100.0,100.0,40.0,False,218.4,240.5,396.1,4302,81.2
2026-01-14 10:48:56,1,0,0,80.51,20,98.5,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:56,2,99.83,100.0,75.38,65.58,91.5,running,100.0,100.0,40.0,False,187.1,189.7,395.3,4273,86.1
2026-01-14 10:48:56,3,100.0,100.0,89.35,66.69,86.0,running,100.0,100.0,40.0,False,208.9,236.8,403.7,4339,80.7
2026-01-14 10:48:56,4,0,0,47.85,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:56,5,100.0,100.0,70.87,65.12,84.5,running,100.0,100.0,40.0,False,202.1,299.7,401.2,4317,90.2
2026-01-14 10:48:56,6,0,0,41.89,20,99.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:56,7,98.84,100.0,74.88,66.66,80.5,running,100.0,100.0,40.0,False,191.4,268.8,399.3,4307,88.6
2026-01-14 10:48:56,8,100.0,100.0,48.99,66.16,83.0,running,100.0,100.0,40.0,False,192.1,299.9,397.2,4300,82.2
2026-01-14 10:48:56,9,0,0,58.8,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:48:56,10,97.01,97.74,80.68,65.87,83.5,running,100.0,100.0,40.0,False,199.5,232.2,394.0,4301,86.1
2026-01-14 10:49:01,1,0,0,80.51,20,98.5,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:49:01,2,98.04,100.0,75.73,65.28,91.0,running,100.0,100.0,40.0,False,200.1,200.7,399.7,4272,81.1
2026-01-14 10:49:01,3,96.13,100.0,89.8,67.26,86.0,running,100.0,100.0,40.0,False,181.7,283.8,390.6,4342,82.6
2026-01-14 10:49:01,4,0,0,47.85,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:49:01,5,100.0,98.66,71.14,66.05,84.0,running,100.0,100.0,40.0,False,190.0,200.0,395.1,4315,83.7
2026-01-14 10:49:01,6,0,0,41.89,20,99.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:49:01,7,100.0,98.79,75.17,66.4,80.0,running,100.0,100.0,40.0,False,194.9,248.3,399.2,4308,83.1
2026-01-14 10:49:01,8,94.24,97.24,49.13,65.67,83.0,running,100.0,100.0,40.0,False,186.5,238.9,387.6,4299,77.7
2026-01-14 10:49:01,9,0,0,58.8,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:49:01,10,100.0,96.92,81.06,65.68,83.0,running,100.0,100.0,40.0,False,198.4,235.0,403.3,4299,84.5
2026-01-14 10:49:06,1,0,0,80.51,20,98.5,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:49:06,2,99.03,100.0,76.08,66.17,90.5,running,100.0,100.0,40.0,False,190.5,232.2,397.6,4276,81.6
2026-01-14 10:49:06,3,100.0,100.0,90.25,67.78,85.5,running,100.0,100.0,40.0,False,220.0,248.8,401.6,4346,83.3
2026-01-14 10:49:06,4,0,0,47.85,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:49:06,5,98.7,100.0,71.41,66.74,83.5,running,100.0,100.0,40.0,False,201.4,232.1,398.2,4317,88.0
2026-01-14 10:49:06,6,0,0,41.89,20,99.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:49:06,7,100.0,99.72,75.46,67.28,79.5,running,100.0,100.0,40.0,False,214.7,192.3,396.7,4314,80.4
2026-01-14 10:49:06,8,100.0,100.0,49.27,65.23,82.5,running,100.0,100.0,40.0,False,188.4,257.3,398.2,4295,88.9
2026-01-14 10:49:06,9,0,0,58.8,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:49:06,10,100.0,96.9,81.45,65.43,82.5,running,100.0,100.0,40.0,False,210.7,267.2,396.4,4297,89.4
2026-01-14 10:49:11,1,0,0,80.51,20,98.5,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:49:11,2,97.72,100.0,76.44,65.86,90.5,running,100.0,100.0,40.0,False,198.5,255.4,396.5,4277,88.5
2026-01-14 10:49:11,3,100.0,100.0,90.7,66.74,85.0,running,100.0,100.0,40.0,False,214.7,199.7,395.8,4345,81.1
2026-01-14 10:49:11,4,0,0,47.85,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:49:11,5,100.0,100.0,71.68,67.61,83.0,running,100.0,100.0,40.0,False,208.2,205.7,402.9,4324,84.2
2026-01-14 10:49:11,6,0,0,41.89,20,99.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:49:11,7,100.0,97.88,75.76,67.94,79.0,running,100.0,100.0,40.0,False,186.4,194.4,399.9,4322,84.3
2026-01-14 10:49:11,8,95.22,100.0,49.41,65.29,82.5,running,100.0,100.0,40.0,False,184.0,205.9,384.5,4292,83.0
2026-01-14 10:49:11,9,0,0,58.8,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:49:11,10,100.0,96.54,81.83,66.61,82.0,running,100.0,100.0,40.0,False,206.4,275.6,395.8,4300,82.6
2026-01-14 10:49:16,1,0,0,80.51,20,98.5,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:49:16,2,100.0,99.36,76.79,65.45,90.0,running,100.0,100.0,40.0,False,216.6,217.7,397.1,4277,88.0
2026-01-14 10:49:16,3,96.3,100.0,91.15,67.09,85.0,running,100.0,100.0,40.0,False,203.2,291.8,392.2,4346,81.4
2026-01-14 10:49:16,4,0,0,47.85,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:49:16,5,100.0,99.26,71.95,67.77,82.5,running,100.0,100.0,40.0,False,182.0,239.0,401.5,4330,87.2
2026-01-14 10:49:16,6,0,0,41.89,20,99.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:49:16,7,100.0,100.0,76.05,68.04,78.5,running,100.0,100.0,40.0,False,211.1,276.8,397.2,4330,82.6
2026-01-14 10:49:16,8,100.0,100.0,49.56,65.74,82.0,running,100.0,100.0,40.0,False,214.0,231.5,403.8,4291,89.3
2026-01-14 10:49:16,9,0,0,58.8,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:49:16,10,99.36,95.39,82.22,67.34,81.5,running,100.0,100.0,40.0,False,198.6,287.2,393.7,4307,84.2
2026-01-14 10:49:21,1,0,0,80.51,20,98.5,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:49:21,2,100.0,100.0,77.15,66.1,89.5,running,100.0,100.0,40.0,False,197.0,189.5,397.7,4280,87.8
2026-01-14 10:49:21,3,97.39,100.0,91.6,65.83,85.0,running,100.0,100.0,40.0,False,180.2,206.2,396.2,4341,79.4
2026-01-14 10:49:21,4,0,0,47.85,20,100.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:49:21,5,100.0,100.0,72.22,68.34,82.0,running,100.0,100.0,40.0,False,209.4,290.2,396.7,4339,86.7
2026-01-14 10:49:21,6,0,0,41.89,20,99.0,off,100.0,100.0,40.0,False,0.0,0.0,5.0,0,0.0
2026-01-14 10:49:21,7,100.0,100.0,76.34,67.21,78.0,running,100.0,100.0,40.0,False,180.6,181.9,397.4,4333,82.7
